Unnamed: 0,Brand,Model,Mileage,Price,Fuel Type,Car Age
3658,jeep,compass,"38,000 ","18,990",4,3.0
3659,jeep,renegade,5 ,"19,800",5,1.0
3660,jeep,grand cherokee,"156,847 ","24,980",1,5.0
3661,jeep,renegade,"99,999 ","16,300",1,6.0
3662,jeep,compass,"72,000 ","18,500",1,5.0
3663,jeep,renegade,"13,527 ","17,900",5,4.0
3664,jeep,renegade,"55,700 ","15,950",5,5.0
3666,jeep,compass,"61,000 ","23,900",4,2.0
3667,jeep,cherokee,"62,967 ","17,900",1,4.0
3668,jeep,renegade,"18,000 ","23,750",4,1.0
3669,jeep,renegade,"75,565 ","14,710",5,5.0
3670,jeep,compass,"65,000 ","18,790",5,4.0
3671,jeep,avenger,10 ,"22,900",5,0.0
3672,jeep,compass,"64,300 ","22,950",4,2.0
3673,jeep,wrangler,"125,000 ","22,999",1,13.0
3674,jeep,renegade,"30,000 ","15,400",5,5.0
3675,jeep,avenger,"9,995 ","23,450",5,1.0
3676,jeep,compass,"70,579 ","19,450",1,4.0
3677,jeep,renegade,"81,081 ","14,960",5,5.0
3678,jeep,compass,"31,440 ","16,499",5,5.0
3679,jeep,avenger,"11,000 ","26,500",5,0.0
3680,jeep,compass,"26,900 ","21,900",5,3.0
3681,jeep,cherokee,"53,000 ","19,990",1,4.0
3682,jeep,renegade,"24,700 ","19,900",5,3.0
3683,jeep,compass,"171,800 ","6,900",1,11.0
3684,jeep,compass,"73,143 ","21,150",1,5.0
3686,jeep,compass,"18,000 ","25,900",5,2.0
3687,jeep,renegade,"38,000 ","17,990",7,4.0
3688,jeep,renegade,"43,000 ","17,490",1,2.0
3689,jeep,compass,"52,143 ","23,500",1,2.0
3690,jeep,renegade,"59,672 ","19,900",5,4.0
3691,jeep,grand cherokee,"29,430 ","38,900",1,4.0
3692,jeep,avenger,10 ,"24,980",5,0.0
3693,jeep,compass,"43,000 ","19,900",1,4.0
3694,jeep,grand cherokee,"124,000 ","24,900",1,6.0
3695,jeep,renegade,"28,991 ","22,500",4,1.0
3696,jeep,compass,"75,000 ","16,890",5,6.0
3697,jeep,grand cherokee,"55,000 ","28,900",1,5.0
3699,jeep,cherokee,"350,000 ","5,500",1,14.0
3700,jeep,renegade,"79,934 ","16,300",1,4.0
3701,jeep,compass,"34,740 ","32,890",4,2.0
3702,jeep,renegade,"31,980 ","19,995",5,4.0
3703,jeep,compass,"65,000 ","22,950",5,5.0
3704,jeep,renegade,"148,698 ","13,900",1,6.0
3706,jeep,compass,"28,714 ","22,990",5,5.0
3707,jeep,renegade,"149,000 ","12,870",1,7.0
3708,jeep,compass,"68,000 ","19,900",1,5.0
3709,jeep,renegade,"79,900 ","15,900",1,7.0
3710,jeep,renegade,"51,540 ","17,390",5,3.0
3711,jeep,grand cherokee,"49,000 ","26,500",1,5.0
3712,jeep,compass,"122,327 ","14,099",5,6.0
3713,jeep,grand cherokee,"108,000 ","18,999",5,11.0
3714,jeep,compass,"90,000 ","17,250",1,6.0
3715,jeep,renegade,"52,902 ","16,900",1,4.0
3716,jeep,renegade,"78,000 ","14,900",5,5.0
3717,jeep,compass,"65,535 ","19,390",5,6.0
3718,jeep,compass,"9,900 ","29,890",4,2.0
3719,jeep,compass,"136,500 ","15,490",1,4.0
3720,jeep,grand cherokee,"168,704 ","5,950",5,19.0
3721,jeep,renegade,"86,000 ","16,300",7,5.0
3722,jeep,compass,"59,999 ","21,950",1,5.0
3723,jeep,compass,"84,251 ","16,900",1,6.0
3724,jeep,renegade,"60,000 ","17,900",4,3.0
3726,jeep,compass,"76,000 ","23,900",1,2.0
3727,jeep,grand cherokee,"128,787 ","25,900",1,8.0
3728,jeep,renegade,"194,000 ","11,500",1,7.0
3729,jeep,compass,"65,052 ","18,900",5,5.0
3730,jeep,cherokee,"53,710 ","18,500",5,10.0
3731,jeep,grand cherokee,"377,000 ","8,900",1,13.0
3732,jeep,wrangler,"123,500 ","29,900",1,11.0
3733,jeep,renegade,"22,729 ","14,199",5,6.0
3734,jeep,compass,"26,901 ","26,880",4,2.0
3735,jeep,avenger,1 ,"25,900",5,0.0
3736,jeep,renegade,"14,000 ","21,900",1,1.0
3737,jeep,compass,"28,300 ","21,980",1,3.0
3738,jeep,renegade,"10,200 ","25,990",4,2.0
3739,jeep,compass,"178,484 ","6,440",1,13.0
3740,jeep,grand cherokee,"47,325 ","36,880",1,4.0
3741,jeep,compass,"125,246 ","17,900",1,5.0
3742,jeep,grand cherokee,"49,000 ","34,900",1,5.0
3743,jeep,renegade,"47,623 ","20,500",5,4.0
3744,jeep,grand cherokee,"85,289 ","31,900",1,4.0
3746,jeep,cherokee,"30,726 ","24,820",1,4.0
3747,jeep,compass,"49,000 ","24,970",1,3.0
3748,jeep,compass,"16,018 ","23,485",5,3.0
3749,jeep,compass,"98,806 ","20,950",5,6.0
3750,jeep,compass,"29,000 ","25,900",4,3.0
3751,jeep,renegade,"68,000 ","17,800",4,3.0
3752,jeep,grand cherokee,"198,000 ","7,800",1,18.0
3753,jeep,renegade,"45,500 ","12,900",5,9.0
3754,jeep,cherokee,"156,080 ","15,888",1,8.0
3755,jeep,compass,"63,000 ","20,400",1,6.0
3756,jeep,renegade,"12,000 ","24,900",4,1.0
3757,jeep,renegade,"130,346 ","13,825",5,9.0
3758,jeep,compass,"27,392 ","23,800",1,4.0
3759,jeep,wrangler,12 ,"69,500",4,1.0
3761,jeep,compass,"194,000 ","11,800",1,6.0
3762,jeep,compass,"3,072 ","31,740",4,1.0
3763,jeep,avenger,1 ,"26,450",5,0.0
3764,jeep,compass,"118,000 ","15,950",5,6.0
3766,jeep,gladiator,"31,300 ","52,950",1,2.0
3767,jeep,wrangler,"180,000 ","22,900",1,12.0
3768,jeep,compass,"58,616 ","20,800",1,5.0
3769,jeep,renegade,"62,659 ","19,950",4,2.0
3770,jeep,commander,"100,000 ","13,990",1,17.0
3771,jeep,wrangler,"134,900 ","33,400",1,6.0
3772,jeep,renegade,"46,000 ","19,900",5,2.0
3773,jeep,grand cherokee,"230,324 ","6,945",1,17.0
3774,jeep,renegade,"104,905 ","13,990",1,7.0
3775,jeep,renegade,"64,982 ","14,900",5,3.0
3776,jeep,renegade,"56,240 ","18,950",5,5.0
3777,jeep,compass,"35,034 ","20,990",5,3.0
3778,jeep,renegade,"115,000 ","15,250",1,7.0
3779,jeep,compass,"89,990 ","17,990",7,5.0
3780,jeep,compass,"52,000 ","20,990",1,3.0
3781,jeep,renegade,"86,323 ","14,700",5,5.0
3782,jeep,compass,"29,900 ","27,890",4,2.0
3783,jeep,renegade,"70,897 ","13,900",1,8.0
3784,jeep,compass,"51,850 ","24,950",4,2.0
3786,jeep,compass,"50,458 ","19,900",1,3.0
3787,jeep,cherokee,"152,127 ","12,990",1,14.0
3788,jeep,avenger,1 ,"24,970",5,0.0
3789,jeep,compass,"107,000 ","17,400",1,4.0
3790,jeep,renegade,"39,913 ","21,199",5,4.0
3791,jeep,wrangler,"82,900 ","41,989",1,4.0
3792,jeep,compass,"32,300 ","26,000",5,3.0
3793,jeep,renegade,"68,000 ","18,800",5,2.0
3794,jeep,cherokee,"110,264 ","15,390",1,4.0
3795,jeep,avenger,10 ,"25,495",5,0.0
3796,jeep,avenger,"7,596 ","23,950",5,1.0
3797,jeep,wrangler,"54,500 ","46,000",1,5.0
3798,jeep,compass,1 ,"29,990",1,0.0
3799,jeep,renegade,"55,226 ","18,450",1,3.0
3800,jeep,wrangler,"149,000 ","35,490",1,5.0
3801,jeep,renegade,"15,404 ","22,890",1,1.0
3802,jeep,renegade,"42,000 ","18,900",5,3.0
3803,jeep,compass,"18,337 ","28,950",4,1.0
3804,jeep,grand cherokee,"98,010 ","33,900",1,5.0
3806,jeep,avenger,10 ,"24,980",5,0.0
3807,jeep,avenger,10 ,"28,890",5,0.0
3808,jeep,renegade,"80,000 ","18,990",7,4.0
3809,jeep,renegade,"36,000 ","16,990",5,3.0
3810,jeep,compass,"77,570 ","23,450",4,3.0
3811,jeep,renegade,"146,217 ","12,900",1,9.0
3812,jeep,compass,10 ,"31,100",1,0.0
3813,jeep,compass,"21,200 ","28,500",4,2.0
3814,jeep,renegade,"55,069 ","21,990",1,2.0
3815,jeep,cherokee,"150,000 ","8,990",1,14.0
3816,jeep,compass,"67,000 ","23,900",5,3.0
3817,jeep,grand cherokee,"73,000 ","46,990",5,5.0
3818,jeep,compass,"20,106 ","35,490",4,1.0
3819,jeep,compass,"70,091 ","25,950",4,2.0
3820,jeep,compass,"79,430 ","16,490",5,6.0
3821,jeep,renegade,"30,384 ","19,900",5,3.0
3822,jeep,renegade,20 ,"19,900",5,0.0
3823,jeep,renegade,"29,550 ","21,950",4,3.0
3824,jeep,compass,"72,053 ","22,900",1,3.0
3826,jeep,wrangler,"85,275 ","46,990",5,4.0
3827,jeep,renegade,"14,335 ","24,950",4,2.0
3828,jeep,avenger,10 ,"24,950",5,0.0
3829,jeep,renegade,"20,000 ","18,990",5,3.0
3830,jeep,renegade,"70,000 ","14,500",1,9.0
3831,jeep,renegade,"11,482 ","15,890",5,3.0
3832,jeep,grand cherokee,"74,878 ","36,900",1,4.0
3833,jeep,grand cherokee,"271,356 ","5,900",7,23.0
3834,jeep,avenger,10 ,"24,950",5,0.0
3835,jeep,compass,"25,000 ","25,900",4,2.0
3836,jeep,compass,"68,485 ","20,950",1,3.0
3837,jeep,renegade,"40,000 ","20,900",1,3.0
3838,jeep,grand cherokee,"119,900 ","19,900",1,8.0
3840,jeep,renegade,"70,836 ","18,400",1,4.0
3841,jeep,avenger,99 ,"23,990",5,0.0
3842,jeep,compass,"27,500 ","24,490",5,2.0
3843,jeep,renegade,"54,000 ","15,990",5,4.0
3844,jeep,renegade,1 ,"21,490",5,1.0
3848,jeep,renegade,10 ,"22,450",5,0.0
3849,jeep,renegade,"90,094 ","16,320",1,5.0
3850,jeep,renegade,"84,000 ","16,500",5,4.0
3851,jeep,renegade,10 ,"29,990",4,0.0
3852,jeep,commander,"86,000 ","18,980",1,18.0
3853,jeep,compass,"119,995 ","16,950",5,5.0
3854,jeep,renegade,"49,000 ","16,900",5,2.0
3855,jeep,compass,"28,567 ","23,900",5,3.0
3856,jeep,renegade,"88,000 ","15,670",1,9.0
3857,jeep,renegade,"49,164 ","21,900",4,3.0
3858,jeep,avenger,200 ,"28,980",4,0.0
3859,jeep,renegade,"109,000 ","11,980",1,9.0
3860,jeep,compass,"10,962 ","21,950",5,5.0
3861,jeep,avenger,10 ,"26,900",5,0.0
3862,jeep,wrangler,"177,720 ","22,900",1,11.0
3863,jeep,avenger,1 ,"24,900",5,0.0
3864,jeep,renegade,10 ,"26,800",4,0.0
3866,jeep,renegade,"65,180 ","16,900",1,9.0
3867,jeep,compass,"38,000 ","17,900",1,5.0
3869,jeep,renegade,"13,000 ","21,500",1,0.0
3870,jeep,compass,"60,650 ","25,950",4,3.0
3871,jeep,wrangler,"137,000 ","34,000",1,12.0
3872,jeep,renegade,"69,224 ","17,400",5,5.0
3873,jeep,renegade,"96,000 ","10,690",5,8.0
3874,jeep,renegade,"79,083 ","23,500",4,2.0
3875,jeep,renegade,"99,000 ","13,950",1,7.0
3876,jeep,grand cherokee,"160,000 ","17,900",1,8.0
3877,jeep,avenger,1 ,"28,590",4,0.0
3879,jeep,renegade,"24,522 ","24,900",4,2.0
3880,jeep,avenger,10 ,"23,800",5,0.0
3881,jeep,renegade,50 ,"35,990",4,0.0
3882,jeep,grand cherokee,23 ,"104,980",5,0.0
3883,jeep,wrangler,"95,265 ","39,950",5,8.0
3884,jeep,renegade,"27,000 ","21,500",1,3.0
3886,jeep,compass,"64,000 ","17,980",4,3.0
3887,jeep,renegade,"36,000 ","23,800",1,1.0
3888,jeep,compass,"18,000 ","18,990",5,5.0
3889,jeep,renegade,"144,600 ","11,700",1,8.0
3890,jeep,avenger,10 ,"26,950",5,0.0
3891,jeep,compass,"123,962 ","18,300",1,5.0
3893,jeep,renegade,"24,500 ","19,900",5,3.0
3894,jeep,wrangler,"41,199 ","58,995",4,2.0
3895,jeep,compass,"37,118 ","23,900",1,3.0
3896,jeep,grand cherokee,"98,232 ","14,590",1,12.0
3897,jeep,grand cherokee,"138,000 ","24,890",1,7.0
3898,jeep,renegade,"56,987 ","21,890",1,2.0
3899,jeep,compass,"11,004 ","25,450",5,2.0
3900,jeep,compass,"83,400 ","12,990",5,11.0
3901,jeep,grand cherokee,"159,000 ","18,900",1,7.0
3902,jeep,wrangler,"18,000 ","51,900",5,2.0
3903,jeep,renegade,"33,500 ","24,490",4,2.0
3904,jeep,renegade,"92,800 ","14,990",5,4.0
3905,kia,niro,"56,300 ","15,490",4,6.0
3906,kia,ceed / cee'd,"69,000 ","6,950",5,11.0
3907,kia,rio,"137,422 ","6,995",5,12.0
3908,kia,rio,"76,455 ","8,999",5,7.0
3909,kia,rio,"139,851 ","7,200",1,9.0
3910,kia,venga,"55,834 ","5,990",5,14.0
3911,kia,picanto,"72,640 ","6,900",5,9.0
3912,kia,sportage,"145,165 ","4,990",1,15.0
3913,kia,picanto,"101,066 ","5,999",5,12.0
3914,kia,sorento,"246,433 ","6,949",5,14.0
3915,kia,xceed,1 ,"19,990",7,0.0
3916,kia,xceed,"14,591 ","13,900",5,4.0
3917,kia,ceed / cee'd,"181,604 ","6,970",5,11.0
3918,kia,optima,"204,000 ","7,880",1,11.0
3919,kia,rio,"170,000 ","4,999",1,12.0
3920,kia,picanto,"139,050 ","6,450",5,9.0
3921,kia,sportage,"153,000 ","14,700",1,6.0
3922,kia,stonic,"69,860 ","12,950",5,2.0
3923,kia,picanto,"187,721 ","3,999",5,12.0
3925,kia,picanto,"134,063 ","3,450",5,12.0
3926,kia,stonic,"66,277 ","11,660",5,6.0
3927,kia,e-niro,"42,787 ","23,790",2,4.0
3928,kia,sportage,"185,429 ","3,950",5,17.0
3929,kia,xceed,"26,188 ","18,900",4,3.0
3930,kia,niro,"77,969 ","17,449",4,6.0
3931,kia,picanto,"133,320 ","1,950",5,18.0
3932,kia,ceed / cee'd,"165,000 ","5,453",1,11.0
3933,kia,picanto,"117,732 ","5,750",5,11.0
3934,kia,picanto,"59,423 ","10,249",5,6.0
3935,kia,sportage,"110,902 ","11,881",5,8.0
3936,kia,picanto,"29,977 ","7,995",5,8.0
3937,kia,stinger,"144,900 ","24,980",5,6.0
3938,kia,sorento,"23,350 ","30,390",1,4.0
3939,kia,stonic,"28,950 ","15,999",5,3.0
3940,kia,ceed sw / cee'd sw,"209,000 ","8,500",1,6.0
3941,kia,picanto,"52,048 ","12,990",5,3.0
3942,kia,sportage,"154,798 ","10,450",5,12.0
3943,kia,niro,"19,000 ","25,950",4,0.0
3945,kia,ceed / cee'd,"315,748 ","1,650",5,15.0
3946,kia,xceed,"62,931 ","14,750",5,3.0
3947,kia,rio,"95,000 ","7,900",1,7.0
3948,kia,stonic,"41,900 ","13,900",7,5.0
3949,kia,sportage,"31,579 ","23,490",4,1.0
3950,kia,sportage,"32,421 ","23,699",5,2.0
3951,kia,xceed,"16,774 ","20,480",1,1.0
3952,kia,ceed sw / cee'd sw,10 ,"23,490",5,0.0
3953,kia,picanto,"146,618 ","4,499",5,13.0
3954,kia,sportage,"21,253 ","29,929",5,1.0
3955,kia,proceed / pro_cee'd,"63,148 ","22,480",5,4.0
3956,kia,sportage,"13,014 ","35,950",5,1.0
3957,kia,niro,"95,600 ","13,890",5,7.0
3958,kia,sorento,"42,420 ","38,649",4,2.0
3959,kia,carens,"144,589 ","9,800",5,7.0
3960,kia,picanto,"177,332 ","1,650",5,18.0
3961,kia,stonic,"12,350 ","17,990",5,3.0
3962,kia,sportage,"124,539 ","14,999",1,7.0
3963,kia,sportage,"131,214 ","11,990",1,10.0
3965,kia,sportage,20 ,"37,990",4,0.0
3966,kia,proceed / pro_cee'd,"87,894 ","13,399",5,8.0
3967,kia,stonic,"41,702 ","16,400",5,2.0
3968,kia,sportage,"18,797 ","29,674",5,1.0
3969,kia,sportage,"13,800 ","29,990",5,0.0
3970,kia,xceed,"43,231 ","19,099",1,2.0
3971,kia,picanto,"185,000 ","4,400",5,11.0
3972,kia,stonic,"30,830 ","15,890",5,4.0
3973,kia,rio,"131,450 ","7,260",5,10.0
3974,kia,sportage,5 ,"26,610",5,0.0
3975,kia,stonic,"71,325 ","13,990",5,6.0
3976,kia,stonic,"20,512 ","16,400",5,2.0
3977,kia,picanto,"129,725 ","6,445",5,8.0
3978,kia,sportage,"10,600 ","24,900",4,2.0
3979,kia,rio,"47,090 ","15,450",5,2.0
3980,kia,rio,"155,860 ","2,000",5,14.0
3981,kia,ceed sw / cee'd sw,"110,000 ","17,490",1,3.0
3982,kia,rio,"46,431 ","13,990",5,2.0
3983,kia,ceed / cee'd,"4,158 ","28,490",5,0.0
3984,kia,sportage,1 ,"35,950",5,0.0
3985,kia,sportage,"24,018 ","26,950",5,1.0
3986,kia,sportage,"8,250 ","28,900",4,0.0
3987,kia,picanto,"31,960 ","7,900",5,9.0
3988,kia,sportage,"119,591 ","14,990",1,6.0
3989,kia,picanto,"160,000 ","4,500",5,12.0
3990,kia,proceed / pro_cee'd,"78,307 ","22,099",5,3.0
3991,kia,niro,"114,396 ","15,950",4,7.0
3992,kia,sportage,"79,166 ","13,900",5,7.0
3993,kia,picanto,"244,818 ","2,999",5,12.0
3994,kia,rio,"63,026 ","12,999",5,4.0
3995,kia,soul,"119,072 ","6,950",2,9.0
3997,kia,sportage,"23,454 ","26,500",5,3.0
3998,kia,stonic,"24,480 ","16,490",5,2.0
3999,kia,xceed,"13,147 ","23,990",5,1.0
4000,kia,sportage,"118,264 ","7,999",5,13.0
4001,kia,sportage,"45,458 ","24,990",5,2.0
4002,kia,ceed / cee'd,"198,500 ","4,499",1,12.0
4003,kia,sportage,"335,000 ","7,190",1,12.0
4005,kia,ceed sw / cee'd sw,"34,440 ","17,299",5,2.0
4006,kia,ceed sw / cee'd sw,"15,168 ","21,395",4,3.0
4007,kia,optima,"119,361 ","14,999",1,6.0
4008,kia,sorento,"177,075 ","9,950",5,13.0
4009,kia,sportage,"15,252 ","26,490",5,1.0
4010,kia,sportage,"93,720 ","10,800",1,8.0
4011,kia,niro,"7,293 ","34,990",2,1.0
4012,kia,xceed,"9,000 ","25,195",1,0.0
4013,kia,stonic,"42,500 ","14,290",7,4.0
4014,kia,proceed / pro_cee'd,"31,355 ","24,990",5,1.0
4015,kia,sportage,"60,107 ","21,980",5,1.0
4016,kia,picanto,"278,610 ","2,750",5,13.0
4017,kia,stinger,"46,557 ","29,980",5,4.0
4018,kia,sportage,"60,000 ","21,695",1,3.0
4019,kia,sportage,"145,300 ","12,900",1,7.0
4020,kia,stinger,"91,177 ","28,490",5,6.0
4021,kia,stonic,"43,165 ","14,800",7,3.0
4022,kia,sorento,"8,670 ","46,990",1,0.0
4023,kia,picanto,"19,459 ","14,990",5,2.0
4024,kia,stonic,"60,400 ","11,950",5,6.0
4025,kia,xceed,"24,600 ","16,450",5,3.0
4026,kia,rio,"45,047 ","13,990",5,3.0
4027,kia,picanto,"53,672 ","10,900",7,2.0
4028,kia,sportage,"153,564 ","10,750",5,13.0
4030,kia,rio,"32,615 ","13,970",5,1.0
4031,kia,stonic,"47,057 ","15,990",5,2.0
4032,kia,ceed / cee'd,"27,800 ","11,960",5,6.0
4033,kia,sportage,"127,101 ","13,970",5,8.0
4034,kia,ceed / cee'd,"63,784 ","8,940",5,11.0
4035,kia,stonic,"3,595 ","22,880",5,1.0
4036,kia,ceed sw / cee'd sw,9 ,"22,990",5,0.0
4037,kia,xceed,"42,000 ","18,900",7,4.0
4039,kia,sportage,"12,549 ","24,346",5,1.0
4040,kia,sportage,"69,088 ","21,481",1,6.0
4041,kia,ceed / cee'd,"2,916 ","27,990",5,0.0
4042,kia,proceed / pro_cee'd,9 ,"32,990",5,0.0
4043,kia,sorento,"68,237 ","24,900",1,6.0
4045,kia,ceed / cee'd,59 ,"20,000",5,2.0
4046,kia,ceed / cee'd,"96,200 ","13,200",5,7.0
4047,kia,sportage,"124,059 ","13,490",1,9.0
4048,kia,sorento,"127,000 ","16,900",1,10.0
4049,kia,sportage,"77,713 ","16,500",1,5.0
4050,kia,rio,"74,643 ","11,449",5,6.0
4051,kia,niro,"12,757 ","23,149",4,3.0
4052,kia,sportage,"15,873 ","26,700",7,1.0
4053,kia,carens,"81,429 ","15,150",1,7.0
4054,kia,sportage,"13,000 ","27,800",3,1.0
4055,kia,stonic,5 ,"19,500",4,0.0
4056,kia,sorento,"118,517 ","19,960",1,9.0
4057,kia,rio,"192,447 ","4,999",5,12.0
4059,kia,ceed sw / cee'd sw,"29,827 ","18,999",4,3.0
4060,kia,niro,"30,157 ","22,995",4,4.0
4061,kia,ceed sw / cee'd sw,"40,000 ","18,880",4,3.0
4062,kia,sportage,"73,873 ","22,900",5,5.0
4063,kia,rio,"47,020 ","15,950",5,3.0
4065,kia,magentis,"123,342 ","3,495",5,17.0
4066,kia,sportage,"194,000 ","8,990",1,10.0
4067,kia,niro,"32,151 ","22,995",4,2.0
4068,kia,sorento,"91,235 ","26,900",1,5.0
4069,kia,rio,"64,789 ","13,300",5,1.0
4070,kia,sportage,"21,862 ","23,000",5,3.0
4071,kia,niro,"155,374 ","11,900",4,6.0
4072,kia,rio,"108,367 ","8,699",1,8.0
4074,kia,sportage,"61,500 ","20,980",5,2.0
4075,kia,xceed,"61,438 ","16,980",5,2.0
4076,kia,ceed sw / cee'd sw,"42,040 ","15,949",5,3.0
4077,kia,xceed,"17,902 ","26,700",4,2.0
4078,kia,sportage,"42,150 ","23,690",5,2.0
4079,kia,xceed,"35,425 ","23,995",4,2.0
4080,kia,sportage,"55,390 ","30,349",4,2.0
4081,kia,sportage,"47,746 ","23,500",5,4.0
4082,kia,sportage,"128,931 ","17,149",5,6.0
4083,kia,sportage,"13,990 ","26,990",5,2.0
4085,kia,xceed,"50,907 ","21,900",4,3.0
4086,kia,sportage,"61,463 ","20,980",5,2.0
4087,kia,sportage,"187,283 ","10,000",7,8.0
4088,kia,ceed / cee'd,"76,902 ","9,981",5,9.0
4089,kia,rio,"108,497 ","9,945",5,7.0
4091,kia,sportage,"96,291 ","15,481",1,8.0
4092,kia,ceed sw / cee'd sw,"47,400 ","16,900",3,3.0
4093,kia,sorento,"3,900 ","58,970",1,0.0
4094,kia,proceed / pro_cee'd,"187,688 ","2,950",5,16.0
4095,kia,sportage,7 ,"30,950",5,0.0
4096,kia,xceed,"72,500 ","18,980",5,4.0
4097,kia,picanto,"23,714 ","13,450",5,2.0
4098,kia,sportage,"17,200 ","27,910",4,1.0
4099,kia,sportage,"26,689 ","25,900",5,2.0
4101,kia,stonic,"23,922 ","19,940",5,5.0
4102,kia,sportage,"39,000 ","18,900",5,4.0
4103,kia,niro,"9,904 ","22,900",4,3.0
4105,kia,sportage,10 ,"30,800",7,0.0
4106,kia,sorento,"144,000 ","15,500",1,9.0
4107,kia,ceed / cee'd,"41,135 ","15,499",5,3.0
4108,kia,sportage,"28,000 ","20,990",5,3.0
4109,kia,sportage,10 ,"31,990",5,0.0
4110,kia,xceed,"33,286 ","23,888",4,3.0
4111,kia,sportage,"226,000 ","3,490",1,15.0
4112,kia,sportage,"6,600 ","31,249",5,1.0
4113,kia,sportage,"4,033 ","26,990",1,1.0
4114,kia,sorento,10 ,"45,990",4,0.0
4115,kia,sportage,"64,700 ","20,995",1,3.0
4116,kia,sportage,"71,859 ","14,290",5,6.0
4117,kia,stonic,"29,000 ","17,300",7,3.0
4118,kia,ceed / cee'd,"58,700 ","16,950",5,2.0
4119,kia,niro,"20,000 ","28,450",2,1.0
4120,kia,sportage,"38,677 ","19,981",1,5.0
4121,kia,niro,"2,500 ","36,495",2,0.0
4122,kia,sorento,"108,000 ","21,900",1,7.0
4123,kia,sportage,10 ,"26,495",5,0.0
4125,kia,xceed,"71,123 ","15,980",5,2.0
4126,kia,niro,"123,992 ","18,900",4,4.0
4127,kia,sorento,"74,500 ","31,490",1,4.0
4128,kia,niro,"79,645 ","14,900",5,6.0
4129,kia,sportage,"5,600 ","30,990",1,1.0
4130,kia,proceed / pro_cee'd,"126,969 ","23,950",5,4.0
4131,kia,sorento,"42,847 ","34,980",1,4.0
4132,kia,niro,"126,744 ","17,950",4,7.0
4133,kia,ceed / cee'd,"25,704 ","17,990",5,1.0
4134,kia,picanto,10 ,"16,200",5,0.0
4135,kia,sportage,"128,000 ","16,950",3,3.0
4136,kia,sportage,"5,695 ","30,970",5,0.0
4138,kia,picanto,"77,100 ","8,970",5,7.0
4139,kia,xceed,"47,156 ","18,990",3,2.0
4140,kia,sportage,"21,698 ","21,960",5,3.0
4141,kia,sportage,"127,000 ","13,900",1,4.0
4142,kia,sportage,"32,500 ","19,900",1,3.0
4143,kia,xceed,"59,902 ","16,980",5,2.0
4146,kia,ceed / cee'd,"84,774 ","5,850",5,16.0
4147,kia,xceed,"60,833 ","16,980",5,2.0
4148,kia,stonic,"67,000 ","15,900",5,5.0
4149,kia,sportage,"63,181 ","25,400",3,2.0
4150,kia,xceed,"12,623 ","20,900",4,3.0
4151,kia,sportage,"144,837 ","12,999",5,11.0
4152,kia,xceed,5 ,"26,990",5,0.0
4153,kia,sportage,"90,000 ","14,999",5,6.0
4154,kia,niro,"37,500 ","19,000",4,3.0
4155,kia,ceed / cee'd,"86,325 ","12,750",1,8.0
4156,kia,stonic,"21,989 ","21,990",5,1.0
4157,kia,rio,"131,450 ","7,260",5,10.0
4158,kia,rio,"202,000 ","3,599",1,12.0
4159,kia,ceed sw / cee'd sw,"64,248 ","18,490",5,2.0
4160,kia,sorento,10 ,"43,590",4,0.0
4161,kia,ceed / cee'd,"34,130 ","17,900",5,2.0
4162,kia,stinger,"51,865 ","31,990",5,3.0
4163,kia,sportage,"94,400 ","11,990",5,9.0
4164,kia,sorento,"266,000 ","3,499",1,17.0
4165,kia,picanto,"62,657 ","9,400",5,6.0
4166,kia,stonic,"38,819 ","15,900",5,2.0
4167,kia,e-niro,"75,721 ","21,900",2,3.0
4168,kia,xceed,"42,800 ","25,990",5,1.0
4169,kia,sportage,"61,138 ","20,900",5,4.0
4170,kia,sportage,"116,230 ","21,800",5,7.0
4171,kia,sorento,"73,193 ","29,980",1,5.0
4172,kia,stonic,"27,332 ","14,300",5,1.0
4173,kia,proceed / pro_cee'd,"6,253 ","29,880",5,1.0
4174,kia,e-niro,"39,000 ","24,880",2,3.0
4175,kia,rio,"147,890 ","1,090",5,18.0
4176,kia,picanto,"17,435 ","20,500",5,1.0
4177,kia,ev6,"2,500 ","42,995",2,0.0
4178,kia,sportage,"199,423 ","3,999",5,17.0
4179,kia,ceed / cee'd,"49,707 ","20,481",5,3.0
4181,kia,proceed / pro_cee'd,20 ,"31,990",5,0.0
4182,kia,sportage,"83,628 ","17,500",5,5.0
4183,kia,stonic,"12,983 ","20,990",5,1.0
4184,mazda,cx-7,"132,400 ","2,990",5,16.0
4185,mazda,6,"279,300 ",990,5,19.0
4186,mazda,2,"107,202 ","3,925",5,14.0
4187,mazda,3,"222,824 ","2,450",5,18.0
4188,mazda,323,"123,400 ","1,590",5,21.0
4189,mazda,2,"115,736 ","7,450",5,10.0
4190,mazda,5,"150,000 ","1,200",1,17.0
4191,mazda,cx-5,"174,899 ","9,900",1,9.0
4192,mazda,2,"244,230 ","1,595",5,21.0
4193,mazda,cx-3,"84,900 ","15,450",1,5.0
4194,mazda,3,"139,126 ","10,499",1,7.0
4195,mazda,3,"227,388 ","1,500",5,18.0
4196,mazda,mx-5,"130,000 ","7,400",5,21.0
4197,mazda,3,"55,000 ","19,495",4,4.0
4198,mazda,cx-3,"130,342 ","15,250",5,5.0
4199,mazda,3,"112,039 ","13,990",5,6.0
4200,mazda,cx-30,"30,658 ","22,990",5,2.0
